MESA INICIALIZADA:

FORKS INICIALIZADOS:
PHILOSOFOS INICIALIZADOS:
id: 1, lfork: 0, rfork: 1
12793 89 has taken a fork
12794 19 has taken a fork
12795 89 has taken a fork
12795 89 is eating
12796 19 is eating
12797 77 has taken a fork
12798 77 is eating
12799 15 has taken a fork
12801 95 has taken a fork
12808 9 has taken a fork
12809 87 has taken a fork
12815 107 has taken a fork
12816 87 has taken a fork
12816 107 has taken a fork
12817 107 is eating
12817 87 is eating
12818 3 has taken a fork
12819 3 has taken a fork
12819 3 is eating
12821 9 has taken a fork
12821 83 has taken a fork
12822 13 has taken a fork
12824 13 has taken a fork
12824 13 is eating
12825 95 has taken a fork
12826 109 has taken a fork
12828 109 has taken a fork
12828 109 is eating
12829 83 has taken a fork
12829 113 has taken a fork
12831 17 has taken a fork
12832 113 has taken a fork
12832 113 is eating
12833 17 is eating
12834 115 has taken a fork
12835 83 is eating
12835 115 has taken a fork
12836 115 is eating
12836 95 is eating
12837 119 has taken a fork
12838 81 has taken a fork
12840 121 has taken a fork
12841 15 has taken a fork
12841 15 is eating
12842 121 has taken a fork
12842 121 is eating
12843 81 has taken a fork
12843 81 is eating
12843 123 has taken a fork
12844 123 has taken a fork
12844 123 is eating
12845 73 has taken a fork
12849 117 has taken a fork
12849 117 has taken a fork
12850 117 is eating
12850 73 has taken a fork
12850 73 is eating
12851 5 has taken a fork
12853 119 has taken a fork
12853 119 is eating
12853 5 has taken a fork
12854 5 is eating
12855 127 has taken a fork
12856 127 has taken a fork
12856 127 is eating
12858 135 has taken a fork
12859 11 has taken a fork
12863 11 has taken a fork
12864 11 is eating
12865 79 has taken a fork
12866 79 has taken a fork
12866 79 is eating
12872 7 has taken a fork
12873 7 has taken a fork
12873 7 is eating
12873 145 has taken a fork
12875 145 has taken a fork
12875 145 is eating
12879 9 is eating
12881 41 has taken a fork
12884 41 has taken a fork
12885 41 is eating
12887 39 has taken a fork
12888 39 has taken a fork
12888 39 is eating
12889 43 has taken a fork
12890 43 has taken a fork
12890 43 is eating
12892 133 has taken a fork
12895 133 has taken a fork
12895 133 is eating
12897 63 has taken a fork
12901 63 has taken a fork
12901 63 is eating
12904 131 has taken a fork
12904 131 has taken a fork
12905 131 is eating
12907 59 has taken a fork
12927 59 has taken a fork
12927 59 is eating
12929 105 has taken a fork
12930 105 has taken a fork
12930 105 is eating
12933 103 has taken a fork
12934 103 has taken a fork
12934 103 is eating
12938 101 has taken a fork
12938 101 has taken a fork
13099 101 is eating
13102 129 has taken a fork
13105 129 has taken a fork
13105 129 is eating
13111 125 has taken a fork
13118 125 has taken a fork
13118 125 is eating
13126 45 has taken a fork
13132 45 has taken a fork
13132 45 is eating
13182 97 has taken a fork
13199 97 has taken a fork
13199 97 is eating
13201 143 has taken a fork
13202 143 has taken a fork
13203 143 is eating
13204 37 has taken a fork
13205 37 has taken a fork
13206 37 is eating
13207 139 has taken a fork
13213 139 has taken a fork
13213 139 is eating
13214 99 has taken a fork
13216 99 has taken a fork
13216 99 is eating
13217 57 has taken a fork
13218 57 has taken a fork
13219 57 is eating
13220 51 has taken a fork
13221 51 has taken a fork
13221 51 is eating
13222 35 has taken a fork
13226 35 has taken a fork
13227 35 is eating
13330 135 has taken a fork
13332 135 is eating
13333 65 has taken a fork
13336 65 has taken a fork
13336 65 is eating
13346 111 has taken a fork
13348 111 has taken a fork
13348 111 is eating
13352 53 has taken a fork
13358 53 has taken a fork
13358 53 is eating
13360 55 has taken a fork
13413 55 has taken a fork
13413 55 is eating
13415 49 has taken a fork
13416 49 has taken a fork
13417 49 is eating
13439 47 has taken a fork
13447 47 has taken a fork
13447 47 is eating
13449 33 has taken a fork
13453 33 has taken a fork
13453 33 is eating
13454 31 has taken a fork
13456 31 has taken a fork
13456 31 is eating
13457 23 has taken a fork
13458 23 has taken a fork
13459 23 is eating
13460 29 has taken a fork
13462 27 has taken a fork
13464 27 has taken a fork
13464 27 is eating
13465 21 has taken a fork
13466 21 has taken a fork
13466 21 is eating
13467 29 has taken a fork
13468 29 is eating
112757 137 is sleeping
112768 136 has taken a fork
112885 149 is sleeping
112888 9 is sleeping
112890 113 is sleeping
112892 13 is sleeping
112894 1 is sleeping
112901 39 is sleeping
112904 117 is sleeping
112905 17 is sleeping
112906 15 is sleeping
112908 79 is sleeping
112908 71 is sleeping
112910 115 is sleeping
112911 107 is sleeping
112912 69 is sleeping
112912 141 is sleeping
112914 147 is sleeping
112915 73 is sleeping
112916 75 is sleeping
112918 116 has taken a fork
112920 11 is sleeping
112921 116 has taken a fork
112921 116 is eating
112923 14 has taken a fork
112926 14 has taken a fork
112926 14 is eating
112927 148 has taken a fork
112928 148 has taken a fork
112928 148 is eating
112929 112 has taken a fork
112931 150 has taken a fork
112932 150 has taken a fork
112933 150 is eating
112934 114 has taken a fork
112936 114 has taken a fork
112936 114 is eating
112936 109 is sleeping
112938 61 is sleeping
112939 85 is sleeping
112940 106 has taken a fork
112943 7 is sleeping
112945 91 is sleeping
112947 6 has taken a fork
112949 83 is sleeping
112951 119 is sleeping
112951 146 has taken a fork
112952 38 has taken a fork
112955 74 has taken a fork
112956 74 has taken a fork
112956 74 is eating
112958 145 is sleeping
112958 8 has taken a fork
112959 8 has taken a fork
112959 67 is sleeping
112960 8 is eating
112962 59 is sleeping
112962 10 has taken a fork
112963 10 has taken a fork
112964 121 is sleeping
112964 10 is eating
112965 12 has taken a fork
112968 12 has taken a fork
112968 12 is eating
112969 19 is sleeping
112969 108 has taken a fork
112970 108 has taken a fork
112970 108 is eating
112971 25 is sleeping
112972 90 has taken a fork
112973 90 has taken a fork
112974 90 is eating
112974 72 has taken a fork
112976 2 has taken a fork
112978 2 has taken a fork
112978 2 is eating
112980 82 has taken a fork
112982 5 is sleeping
112983 58 has taken a fork
112986 140 has taken a fork
112989 123 is sleeping
112989 3 is sleeping
112991 94 has taken a fork
112992 68 has taken a fork
112994 92 has taken a fork
112996 92 has taken a fork
112996 92 is eating
112996 70 has taken a fork
112998 70 has taken a fork
112998 70 is eating
112998 62 has taken a fork
112999 62 has taken a fork
112999 62 is eating
113000 133 is sleeping
113001 68 has taken a fork
113001 68 is eating
113004 105 is sleeping
113007 81 is sleeping
113008 16 has taken a fork
113136 16 has taken a fork
113136 16 is eating
113142 101 is sleeping
113144 100 has taken a fork
113152 129 is sleeping
113154 43 is sleeping
113159 18 has taken a fork
113162 18 has taken a fork
113162 128 has taken a fork
113164 84 has taken a fork
113166 84 has taken a fork
113166 84 is eating
113167 144 has taken a fork
113171 60 has taken a fork
113173 60 has taken a fork
113173 60 is eating
113174 131 is sleeping
113175 78 has taken a fork
113179 78 has taken a fork
113179 78 is eating
113183 120 has taken a fork
113186 120 has taken a fork
113186 120 is eating
113191 80 has taken a fork
113194 80 has taken a fork
113194 80 is eating
113211 45 is sleeping
113213 76 has taken a fork
113215 125 is sleeping
113216 76 has taken a fork
113216 76 is eating
113217 124 has taken a fork
113219 124 has taken a fork
113219 124 is eating
113220 88 has taken a fork
113222 88 has taken a fork
113222 88 is eating
113223 4 has taken a fork
113224 4 has taken a fork
113224 4 is eating
113229 82 has taken a fork
113232 82 is eating
113233 126 has taken a fork
113235 126 has taken a fork
113235 126 is eating
113237 40 has taken a fork
113238 40 has taken a fork
113239 40 is eating
113240 86 has taken a fork
113241 86 has taken a fork
113241 86 is eating
113242 66 has taken a fork
113244 146 has taken a fork
113246 146 is eating
113261 122 has taken a fork
113262 122 has taken a fork
113262 122 is eating
113267 143 is sleeping
113270 37 is sleeping
113271 144 has taken a fork
113271 144 is eating
113271 127 is sleeping
113272 89 is sleeping
113277 77 is sleeping
113279 97 is sleeping
113286 57 is sleeping
113288 87 is sleeping
113290 36 has taken a fork
113293 142 has taken a fork
113294 142 has taken a fork
113294 142 is eating
113296 58 has taken a fork
113296 56 has taken a fork
113298 96 has taken a fork
113299 96 has taken a fork
113299 42 has taken a fork
113307 93 is sleeping
113313 42 has taken a fork
113314 42 is eating
113315 63 is sleeping
113316 41 is sleeping
113319 132 has taken a fork
113321 132 has taken a fork
113321 132 is eating
113322 38 has taken a fork
113322 38 is eating
113323 95 is sleeping
113326 106 has taken a fork
113327 106 is eating
113330 72 has taken a fork
113331 72 is eating
113332 6 has taken a fork
113333 6 is eating
113335 130 has taken a fork
113338 130 has taken a fork
113338 130 is eating
113341 103 is sleeping
113343 18 is eating
113344 65 is sleeping
113345 102 has taken a fork
113347 102 has taken a fork
113347 102 is eating
113348 66 has taken a fork
113348 66 is eating
113349 104 has taken a fork
113350 104 has taken a fork
113351 104 is eating
113352 64 has taken a fork
113353 64 has taken a fork
113353 64 is eating
113354 44 has taken a fork
113358 111 is sleeping
113365 44 has taken a fork
113365 44 is eating
113366 51 is sleeping
113368 118 has taken a fork
113370 58 is eating
113370 35 is sleeping
113373 118 has taken a fork
113373 118 is eating
113374 53 is sleeping
113378 110 has taken a fork
113380 110 has taken a fork
113380 110 is eating
113381 24 has taken a fork
113383 50 has taken a fork
113385 52 has taken a fork
113387 52 has taken a fork
113388 52 is eating
113388 96 is eating
113389 34 has taken a fork
113391 36 has taken a fork
113391 36 is eating
113393 138 has taken a fork
113395 98 has taken a fork
113397 112 has taken a fork
113397 112 is eating
113397 98 has taken a fork
113397 98 is eating
113398 99 is sleeping
113398 94 has taken a fork
113399 94 is eating
113399 100 has taken a fork
113399 100 is eating
113400 139 is sleeping
113400 138 has taken a fork
113400 138 is eating
113401 140 has taken a fork
113401 140 is eating
113402 128 has taken a fork
113402 128 is eating
113435 55 is sleeping
113439 56 has taken a fork
113439 56 is eating
113440 135 is sleeping
113440 136 has taken a fork
113441 136 is eating
113453 134 has taken a fork
113454 134 has taken a fork
113455 134 is eating
113457 54 has taken a fork
113458 54 has taken a fork
113458 54 is eating
113492 47 is sleeping
113495 23 is sleeping
113508 49 is sleeping
113509 31 is sleeping
113687 50 has taken a fork
113689 50 is eating
113694 46 has taken a fork
113698 46 has taken a fork
113698 46 is eating
113702 24 has taken a fork
113703 24 is eating
113718 30 has taken a fork
113720 30 has taken a fork
113720 30 is eating
113721 48 has taken a fork
113723 22 has taken a fork
113724 22 has taken a fork
113724 22 is eating
113725 48 has taken a fork
113725 48 is eating
113726 29 is sleeping
113738 28 has taken a fork
113741 28 has taken a fork
113741 28 is eating
113746 27 is sleeping
113748 21 is sleeping
113753 26 has taken a fork
113756 26 has taken a fork
113756 26 is eating
113760 33 is sleeping
113773 32 has taken a fork
113775 32 has taken a fork
113775 32 is eating
113777 20 has taken a fork
113779 20 has taken a fork
113779 20 is eating
113791 34 has taken a fork
113791 34 is eating
212799 137 is thinking
212934 1 is thinking
212940 107 is thinking
212943 141 is thinking
212944 117 is thinking
212945 113 is thinking
212945 39 is thinking
212948 11 is thinking
212951 109 is thinking
212952 79 is thinking
212953 115 is thinking
212959 150 is sleeping
212961 74 is sleeping
212963 119 is thinking
212966 13 is thinking
212972 145 is thinking
212975 8 is sleeping
212977 69 is thinking
212977 59 is thinking
212980 15 is thinking
212981 75 is thinking
212981 75 has taken a fork
212982 17 is thinking
212982 61 is thinking
212983 114 is sleeping
212984 149 is thinking
212987 14 is sleeping
212989 9 is thinking
212989 9 has taken a fork
212990 3 is thinking
212990 7 is thinking
212991 147 is thinking
212992 116 is sleeping
212996 85 is thinking
212997 148 is sleeping
212999 2 is sleeping
213000 71 is thinking
213000 123 is thinking
213003 70 is sleeping
213005 67 is thinking
213006 91 is thinking
213007 92 is sleeping
213008 115 has taken a fork
213008 115 has taken a fork
213008 115 is eating
213009 121 is thinking
213009 117 has taken a fork
213010 1 has taken a fork
213010 81 is thinking
213011 15 has taken a fork
213012 3 has taken a fork
213013 1 has taken a fork
213013 1 is eating
213016 73 is thinking
213017 149 has taken a fork
213017 149 has taken a fork
213017 149 is eating
213018 71 has taken a fork
213124 5 is thinking
213127 19 is thinking
213128 25 is thinking
213134 90 is sleeping
213138 83 is thinking
213144 10 is sleeping
213146 108 is sleeping
213148 12 is sleeping
213154 101 is thinking
213158 68 is sleeping
213160 62 is sleeping
213161 133 is thinking
213163 105 is thinking
213164 129 is thinking
213172 16 is sleeping
213175 43 is thinking
213176 60 is sleeping
213181 91 has taken a fork
213182 91 has taken a fork
213182 91 is eating
213183 61 has taken a fork
213183 61 has taken a fork
213184 61 is eating
213191 11 has taken a fork
213191 11 has taken a fork
213191 11 is eating
213194 109 has taken a fork
213195 13 has taken a fork
213195 13 has taken a fork
213195 13 is eating
213196 15 has taken a fork
213196 15 is eating
213198 9 has taken a fork
213199 9 is eating
213199 69 has taken a fork
213199 69 has taken a fork
213200 69 is eating
213200 17 has taken a fork
213317 126 is sleeping
213320 45 is thinking
213323 142 is sleeping
213325 143 is thinking
213326 143 has taken a fork
213330 124 is sleeping
213332 122 is sleeping
213333 89 is thinking
213336 131 is thinking
213338 95 is thinking
213341 84 is sleeping
213343 72 is sleeping
213344 97 is thinking
213345 40 is sleeping
213350 71 has taken a fork
213350 71 is eating
213351 57 is thinking
213353 76 is sleeping
213354 37 is thinking
213355 77 is thinking
213355 64 is sleeping
213356 77 has taken a fork
213357 86 is sleeping
213357 103 is thinking
213358 73 has taken a fork
213358 73 has taken a fork
213358 73 is eating
213359 41 is thinking
213359 41 has taken a fork
213361 66 is sleeping
213362 80 is sleeping
213363 146 is sleeping
213364 93 is thinking
213364 93 has taken a fork
213365 78 is sleeping
213367 42 is sleeping
213368 4 is sleeping
213369 88 is sleeping
213370 44 is sleeping
213371 87 is thinking
213371 87 has taken a fork
213371 87 has taken a fork
213371 87 is eating
213373 125 is thinking
213373 125 has taken a fork
213474 125 has taken a fork
213474 125 is eating
213499 144 is sleeping
213503 35 is thinking
213508 100 is sleeping
213511 55 is thinking
213512 102 is sleeping
213515 118 is sleeping
213516 130 is sleeping
213520 56 is sleeping
213522 65 is thinking
213523 65 has taken a fork
213523 65 has taken a fork
213523 65 is eating
213524 111 is thinking
213524 111 has taken a fork
213527 6 is sleeping
213527 101 has taken a fork
213529 101 has taken a fork
213530 101 is eating
213531 140 is sleeping
213531 98 is sleeping
213532 99 is thinking
213532 99 has taken a fork
213533 99 has taken a fork
213533 99 is eating
213534 54 is sleeping
213536 47 is thinking
213539 57 has taken a fork
213541 138 is sleeping
213547 49 is thinking
213548 135 is thinking
213548 23 is thinking
213549 139 is thinking
213550 139 has taken a fork
213550 139 has taken a fork
213550 139 is eating
213551 52 is sleeping
213551 104 is sleeping
213553 128 is sleeping
213553 38 is sleeping
213554 134 is sleeping
213556 85 has taken a fork
213557 136 is sleeping
213557 85 has taken a fork
213557 85 is eating
213558 135 has taken a fork
213558 135 has taken a fork
213559 135 is eating
213559 112 is sleeping
213560 129 has taken a fork
213560 129 has taken a fork
213560 129 is eating
213561 75 has taken a fork
213562 75 is eating
213563 137 has taken a fork
213563 137 has taken a fork
213563 58 is sleeping
213563 137 is eating
213565 120 is sleeping
213566 96 is sleeping
213567 57 has taken a fork
213567 57 is eating
213567 131 has taken a fork
213568 110 is sleeping
213568 131 has taken a fork
213568 131 is eating
213569 117 has taken a fork
213569 117 is eating
213570 51 is thinking
213570 55 has taken a fork
213571 55 has taken a fork
213571 55 is eating
213572 59 has taken a fork
213572 59 has taken a fork
213572 59 is eating
213572 7 has taken a fork
213573 7 has taken a fork
213573 7 is eating
213573 127 is thinking
213574 119 has taken a fork
213574 119 has taken a fork
213574 127 has taken a fork
213574 119 is eating
213575 127 has taken a fork
213575 127 is eating
213576 123 has taken a fork
213577 123 has taken a fork
213577 123 is eating
213579 53 is thinking
213585 18 is sleeping
213585 53 has taken a fork
213586 53 has taken a fork
213586 53 is eating
213586 143 has taken a fork
213587 143 is eating
213588 132 is sleeping
213589 103 has taken a fork
213589 103 has taken a fork
213589 103 is eating
213590 63 is thinking
213591 63 has taken a fork
213591 63 has taken a fork
213591 63 is eating
213592 39 has taken a fork
213594 67 has taken a fork
213595 41 has taken a fork
213595 141 has taken a fork
213595 141 has taken a fork
213596 41 is eating
213596 141 is eating
213597 147 has taken a fork
213598 5 has taken a fork
213598 111 has taken a fork
213598 111 is eating
213599 5 has taken a fork
213599 5 is eating
213600 19 has taken a fork
213602 121 has taken a fork
213602 121 has taken a fork
213603 121 is eating
213604 39 has taken a fork
213604 39 is eating
213604 109 has taken a fork
213605 77 has taken a fork
213606 77 is eating
213607 43 has taken a fork
213608 43 has taken a fork
213608 43 is eating
213608 37 has taken a fork
213609 147 has taken a fork
213609 147 is eating
213610 37 has taken a fork
213611 37 is eating
213614 81 has taken a fork
213615 81 has taken a fork
213615 81 is eating
213615 93 has taken a fork
213616 36 is sleeping
213616 93 is eating
213619 67 has taken a fork
213619 67 is eating
213620 145 has taken a fork
213621 145 has taken a fork
213621 145 is eating
213621 107 has taken a fork
213622 107 has taken a fork
213622 107 is eating
213623 133 has taken a fork
213623 133 has taken a fork
213623 133 is eating
213624 17 has taken a fork
213624 83 has taken a fork
213624 17 is eating
213625 83 has taken a fork
213625 83 is eating
213626 94 is sleeping
213626 79 has taken a fork
213626 79 has taken a fork
213627 79 is eating
213627 106 is sleeping
213627 113 has taken a fork
213628 113 has taken a fork
213628 113 is eating
213628 109 is eating
213629 105 has taken a fork
213630 105 has taken a fork
213630 105 is eating
213748 31 is thinking
213755 47 has taken a fork
213756 82 is sleeping
213758 51 has taken a fork
213758 51 has taken a fork
213758 51 is eating
213760 97 has taken a fork
213761 97 has taken a fork
213761 97 is eating
213763 45 has taken a fork
213763 45 has taken a fork
213763 45 is eating
213764 89 has taken a fork
213765 89 has taken a fork
213765 89 is eating
213765 95 has taken a fork
213766 95 has taken a fork
213766 95 is eating
213773 3 has taken a fork
213774 3 is eating
213776 28 is sleeping
213780 27 is thinking
213781 50 is sleeping
213781 20 is sleeping
213782 46 is sleeping
213786 19 has taken a fork
213786 19 is eating
213851 34 is sleeping
213852 22 is sleeping
213854 29 is thinking
213854 29 has taken a fork
213856 23 has taken a fork
213857 32 is sleeping
213858 35 has taken a fork
213858 35 has taken a fork
213858 35 is eating
213859 33 is thinking
213859 33 has taken a fork
213859 33 has taken a fork
213860 33 is eating
213861 24 is sleeping
213863 48 is sleeping
213864 23 has taken a fork
213864 23 is eating
213865 25 has taken a fork
213865 49 has taken a fork
213865 49 has taken a fork
213866 49 is eating
213867 29 has taken a fork
213868 29 is eating
213868 31 has taken a fork
213868 31 has taken a fork
213868 31 is eating
213869 30 is sleeping
213873 47 has taken a fork
213874 47 is eating
213888 21 is thinking
213888 21 has taken a fork
213889 21 has taken a fork
213889 21 is eating
213938 26 is sleeping
213940 27 has taken a fork
213940 27 has taken a fork
213941 27 is eating
213941 25 has taken a fork
213941 25 is eating
313031 74 is thinking
313036 92 is thinking
313048 1 is sleeping
313062 8 is thinking
313068 116 is thinking
313069 150 is thinking
313070 150 has taken a fork
313090 148 is thinking
313092 2 is thinking
313100 14 is thinking
313112 115 is sleeping
313118 149 is sleeping
313126 150 has taken a fork
313126 150 is eating
313134 70 is thinking
313139 114 is thinking
313139 114 has taken a fork
313143 148 has taken a fork
313144 10 is thinking
313222 16 is thinking
313238 10 has taken a fork
313241 108 is thinking
313249 15 is sleeping
313252 61 is sleeping
313254 13 is sleeping
313255 90 is thinking
313261 12 is thinking
313262 12 has taken a fork
313262 12 has taken a fork
313262 12 is eating
313267 11 is sleeping
313299 69 is sleeping
313302 91 is sleeping
313304 10 has taken a fork
313304 10 is eating
313307 68 is thinking
313308 68 has taken a fork
313311 9 is sleeping
313311 90 has taken a fork
313320 62 is thinking
313325 142 is thinking
313328 60 is thinking
313329 60 has taken a fork
313331 14 has taken a fork
313331 14 has taken a fork
313332 14 is eating
313333 8 has taken a fork
313412 42 is thinking
313415 126 is thinking
313416 78 is thinking
313422 86 is thinking
313425 64 is thinking
313432 44 is thinking
313435 73 is sleeping
313436 124 is thinking
313438 146 is thinking
313439 80 is thinking
313451 40 is thinking
313467 86 has taken a fork
313476 66 is thinking
313482 76 is thinking
313486 71 is sleeping
313488 4 is thinking
313495 70 has taken a fork
313496 84 is thinking
313496 70 has taken a fork
313496 70 is eating
313498 122 is thinking
313506 72 is thinking
313506 72 has taken a fork
313507 72 has taken a fork
313507 72 is eating
313509 88 is thinking
313513 87 is sleeping
313597 100 is thinking
313598 104 is thinking
313600 110 is thinking
313610 127 is sleeping
313611 135 is sleeping
313614 103 is sleeping
313615 132 is thinking
313617 55 is sleeping
313617 54 is thinking
313617 54 has taken a fork
313618 144 is thinking
313619 101 is sleeping
313619 118 is thinking
313620 98 is thinking
313621 53 is sleeping
313622 129 is sleeping
313623 117 is sleeping
313623 52 is thinking
313623 52 has taken a fork
313624 138 is thinking
313626 63 is sleeping
313627 81 is sleeping
313628 141 is sleeping
313628 126 has taken a fork
313629 100 has taken a fork
313631 133 is sleeping
313632 137 is sleeping
313633 134 is thinking
313634 134 has taken a fork
313634 134 has taken a fork
313634 134 is eating
313634 132 has taken a fork
313635 96 is thinking
313639 143 is sleeping
313932 29 is sleeping
313935 31 is sleeping
313936 32 is thinking
313938 47 is sleeping
313941 19 is sleeping
